review,cleaned_review,cleaned_review_stemmed,label,sentiment,label_source,conf_score,nama desa wisata,aspects_str,aspect_sentiments_str
"spot wisata yang cukup recommend di daerah situbondo. untuk masuk di wisata ini, harus jalan sekitar beberapa meter melewati perumahan masyarakat/desa wisata, nanti akan melihat beberapa penjaja souvenir, pembuatan souvenir/barang lainnya, juga terdapat beberapa spot selfie, setelah masuk pintu masuk wisata, terdapat hutan bakau serta ada informasi dari masing-masing jenis bakau dan tanaman lainnya. juga ada dermaga bagi yang suka foto/selfie. untuk protokol kesehatan, sudah ada pengecekan suhu, tempat cuci tangan, dan wajib masker. untuk parkir mobil, terletak di sdn di timur pintu masuk depan.",spot wisata recommend daerah situbondo wisata jalan meter melewati perumahan masyarakat desa wisata penjaja souvenir pembuatan souvenir barang spot selfie pintu wisata hutan bakau informasi jenis bakau tanaman dermaga suka foto selfie protokol kesehatan pengecekan suhu cuci tangan wajib masker parkir mobil terletak sdn timur pintu,spot wisata recommend daerah situbondo wisata jalan meter lewat rumah masyarakat desa wisata jaja souvenir buat souvenir barang spot selfie pintu wisata hutan bakau informasi jenis bakau tanam dermaga suka foto selfie protokol sehat kece suhu cuci tangan wajib masker parkir mobil letak sdn timur pintu,2,Netral,mtl_only,1.0,kampung blekok,Fasilitas,Netral
"bagus, tapi mangrove masih bisa di kembangkan lagi. semoga mendapat perhatian pemkab",bagus mangrove kembangkan semoga perhatian pemkab,bagus mangrove kembang moga perhati pemkab,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
hutan bakau yang keren dan pemandangan pantai yg indah ketika senja,hutan bakau keren pemandangan pantai indah senja,hutan bakau keren pandang pantai indah senja,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"foto diambil pada tanggal 24 februari 2019. pertama kalinya wisata kesana waktu itu. pemandangannya bagus, pas jalan kaki menyusuri jembatannya saya merasakan suasana misterius seperti alice in wonderland",foto diambil tanggal februari kalinya wisata kesana waktu pemandangannya bagus pas jalan kaki menyusuri jembatannya merasakan suasana misterius alice wonderland,foto ambil tanggal februari kali wisata kesana waktu pandang bagus pas jalan kaki susur jembatan rasa suasana misterius alice wonderland,0,Negatif,mtl_only,1.0,kampung blekok,Pemandangan & Alam|Suasana,Positif|Negatif
pemandangan bagus dan bersih,pemandangan bagus bersih,pandang bagus bersih,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
good but kasih lampu beb. biar pulangnya klo pas main sore gak spot jntung. tapi enak nyamnn lokasinya dan ramah2,good but kasih lampu beb biar pulangnya kalo pas main sore spot jntung nyamnn lokasinya ramah,good but kasih lampu beb biar pulang kalo pas main sore spot jntung nyamnn lokasi ramah,1,Positif,mtl_only,1.0,kampung blekok,Akses & Lokasi,Positif
tempatnya sejuk dan makanannya lumayan dan murah. .,tempatnya sejuk makanannya lumayan murah,tempat sejuk makan lumayan murah,1,Positif,mtl_only,1.0,kampung blekok,Kuliner,Positif
suasana kampung bersih dan nyaman. . rekomendasi waktu berkunjung pagi atau sore sangat ok,suasana kampung bersih nyaman rekomendasi waktu berkunjung pagi sore ok,suasana kampung bersih nyaman rekomendasi waktu kunjung pagi sore ok,1,Positif,mtl_only,1.0,kampung blekok,Suasana,Positif
"tempatnya bagus, view recommended, pelayanan baik, spot bagus",tempatnya bagus view recommended pelayanan spot bagus,tempat bagus view recommended layan spot bagus,1,Positif,mtl_only,1.0,kampung blekok,Pelayanan|Pemandangan & Alam,Positif|Positif
akses menuju ke temang mangrovenya terlalu berbelit,akses temang mangrovenya berbelit,akses tang mangrovenya belit,0,Negatif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Negatif
mungkin bisa tambah dan perbaiki sarpras yang ada. misalnya jalan yang menuju ke pantai terakhir ke sana sudah rusak.,perbaiki sarpras jalan pantai rusak,baik sarpras jalan pantai rusak,0,Negatif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Negatif
tempatnya sejuk. pemandangan nyaman,tempatnya sejuk pemandangan nyaman,tempat sejuk pandang nyaman,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"landscape n experience. banyak papan informasi mengenai jenis mangrove dan burung pantai. track mangrove panjang, view sangat bagus atraksi komplit: - track - perahu - kopi - edukasi - best mangrove destination di pantura jatim",landscape experience papan informasi jenis mangrove burung pantai track mangrove view bagus atraksi komplit track perahu kopi edukasi best mangrove destination pantura jatim,landscape experience papan informasi jenis mangrove burung pantai track mangrove view bagus atraksi komplit track perahu kopi edukasi best mangrove destination pantura jatim,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"pemandangan yg bagus, akses gampang, pas utk kluarga",pemandangan bagus akses gampang pas keluarga,pandang bagus akses gampang pas keluarga,1,Positif,mtl_only,1.0,kampung blekok,Akses & Lokasi|Pemandangan & Alam,Positif|Positif
"nuansa alam yang asri, penangkaran burung blekok. . . punya masa depan cerah buat pengembangan wisata , selain pantai pasir putih , situbondo",nuansa alam asri penangkaran burung blekok cerah pengembangan wisata pantai pasir putih situbondo,nuansa alam asri tangkar burung blekok cerah kembang wisata pantai pasir putih situbondo,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"view nya cantik, laut dan gunung",view cantik laut gunung,view cantik laut gunung,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"tempatnya bagus, tapi sayang di bawah masih banyak sampah plastik : (",tempatnya bagus sayang sampah plastik,tempat bagus sayang sampah plastik,0,Negatif,mtl_only,1.0,kampung blekok,Kebersihan,Negatif
suasana mangrove nya keren,suasana mangrove keren,suasana mangrove keren,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
bagus sekali. . . . dengan tiket masuk yg sangat terjangkau seksli,bagus tiket terjangkau seksli,bagus tiket jangkau seksli,1,Positif,mtl_only,1.0,kampung blekok,Harga & Tiket,Positif
wisata alam yang sangat menarik,wisata alam menarik,wisata alam tarik,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"salah satu dari beberapa wisata ternama di kabupaten situbondo, buat kalian yg mampir ke situbondo jangan lupa mampir ya. . . harga tiket masuknyapun sangat murah",salah wisata ternama kabupaten situbondo mampir situbondo lupa mampir harga tiket masuknyapun murah,salah wisata nama kabupaten situbondo mampir situbondo lupa mampir harga tiket masuk murah,1,Positif,mtl_only,1.0,kampung blekok,Harga & Tiket,Positif
"salah satu tempat wisata di kabupaten situbondo. tempat konservasi dan habitat asli burung blekok (kunthul). suasana yang asri dengan pemandangan muara sungai, hutan mangrove dan pantai. monggo mampir",salah wisata kabupaten situbondo konservasi habitat asli burung blekok kunthul suasana asri pemandangan muara sungai hutan mangrove pantai monggo mampir,salah wisata kabupaten situbondo konservasi habitat asli burung blekok kunthul suasana asri pandang muara sungai hutan mangrove pantai monggo mampir,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam|Suasana,Netral|Positif
recommended bagi yg suka wisata alam,recommended suka wisata alam,recommended suka wisata alam,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"wisata taman blekok merupakan salah satu wisata di kabupaten situbondo yang di dalamnya kita di suguhi dengan pemandangan pohon mangruf, pantai, dan burung blekok",wisata taman blekok salah wisata kabupaten situbondo dalamnya suguhi pemandangan pohon mangruf pantai burung blekok,wisata taman blekok salah wisata kabupaten situbondo dalam suguh pandang pohon mangruf pantai burung blekok,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"lumayan . . bs buat tempat refresing , hanya saja jarak tempat parkir dg lokasi wisatanya terlalu jauh unt berjalan kaki .",lumayan refresing jarak parkir lokasi wisatanya unt berjalan kaki,lumayan refresing jarak parkir lokasi wisata unt jalan kaki,1,Positif,mtl_only,1.0,kampung blekok,Fasilitas,Positif
"cantik. waktu scenery paling bagus: sunset! ; ) jalan masuknya jalan kaki lewat rumah-rumah warga, tapi warga sekitarnya ramah kok. alamnya masih asri, cuma minus sampah sedikit berserakan di hutannnya, jadi rada ganggu visual. overall bagus sih : d recommended buat yg suka foto-foto pake background alam hehe",cantik waktu scenery bagus sunset jalan masuknya jalan kaki rumah rumah warga warga ramah alamnya asri minus sampah berserakan hutannnya rada ganggu visual overall bagus recommended suka foto foto pakai background alam hehe,cantik waktu scenery bagus sunset jalan masuk jalan kaki rumah rumah warga warga ramah alam asri minus sampah sera hutannnya rada ganggu visual overall bagus recommended suka foto foto pakai background alam hehe,0,Negatif,mtl_only,1.0,kampung blekok,Akses & Lokasi|Kebersihan|Pemandangan & Alam,Netral|Negatif|Positif
wisata ekologi yang cukup menarik untuk dikunjungi. namun perlu perbaikan mengenai sampah yang ada di kawasan hutan mangrove nya. saya kagum dengan kebersihan di wilayah perkampungannya. . sebagian besar sudah tertata rapi dan apik. warga sekitar juga sangat ramah. warga sekitar juga sangat baik untuk menjaga kebersihannya. perlu promosi berkala untuk meningkatkan jumlah pengunjung dan meningkatkan pendapatan masyarakat. yang sangat mengganggu adalah sampah yang ada di kawasan hutan mangrove. perlu kerjasama dengan pihak terkait untuk mengatasinya. dan himbauan yang terus-menerus kepada pengunjung agar tidak membuang sampah sembarangan di kawasan tersebut. berikan sanksi sosial bagi yang membuang sampah sembarangan. wisata ini masih sangat bisa untuk dikembangkan lagi ke depannya. jangan ragu untuk bekerja sama dengan para ahli di bidang wisata dari luar daerah. semoga semua bisa bermanfaat bagi kita.,wisata ekologi menarik dikunjungi perbaikan sampah kawasan hutan mangrove kagum kebersihan wilayah perkampungannya tertata rapi apik warga ramah warga menjaga kebersihannya promosi berkala meningkatkan pengunjung meningkatkan pendapatan masyarakat mengganggu sampah kawasan hutan mangrove kerjasama terkait mengatasinya himbauan menerus pengunjung membuang sampah sembarangan kawasan sanksi sosial membuang sampah sembarangan wisata dikembangkan depannya ragu ahli bidang wisata daerah semoga bermanfaat,wisata ekologi tarik kunjung baik sampah kawasan hutan mangrove kagum bersih wilayah kampung tata rapi apik warga ramah warga jaga bersih promosi kala tingkat unjung tingkat dapat masyarakat ganggu sampah kawasan hutan mangrove kerjasama kait atas himbauan terus unjung buang sampah sembarang kawasan sanksi sosial buang sampah sembarang wisata kembang depan ragu ahli bidang wisata daerah moga manfaat,1,Positif,mtl_only,1.0,kampung blekok,Pelayanan,Positif
"tempat wisata murah meriah, edukasi untuk anak anak melihat aneka macam jenis burung blekok, tiket nya murah. lumayan bersih.",wisata murah meriah edukasi anak anak aneka jenis burung blekok tiket murah lumayan bersih,wisata murah riah edukasi anak anak aneka jenis burung blekok tiket murah lumayan bersih,1,Positif,mtl_only,1.0,kampung blekok,Harga & Tiket,Positif
"sangat terkejut dan terpesona mengetahui kalo di dalam hutan mangrove di situbondo ini sangat indah dan di tata dengan rapi dan bagus. banyak pengetahuan yang bisa saya dapatkan dari mengunjungi hutan konservasi mangrove ini, mulai dari pohon pohon, burung, serangga, kepiting dan lain sebagainya. sangat di sarankan untuk mengunjungi tempat ini dengan anak anak. agar mereka bisa mulai mencintai alam kita",terkejut terpesona kalo hutan mangrove situbondo indah tata rapi bagus pengetahuan dapatkan mengunjungi hutan konservasi mangrove pohon pohon burung serangga kepiting sarankan mengunjungi anak anak mencintai alam,kejut pesona kalo hutan mangrove situbondo indah tata rapi bagus tahu dapat unjung hutan konservasi mangrove pohon pohon burung serangga kepiting saran unjung anak anak cinta alam,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"paling bagus datang di waktu bagda ashar sore hari ya teman2. yg suka jalan diatas dermaga, suasana mangrove dan liat banyak blekok cocok disini",bagus waktu bagda ashar sore teman suka jalan diatas dermaga suasana mangrove blekok cocok,bagus waktu bagda ashar sore teman suka jalan atas dermaga suasana mangrove blekok cocok,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"bagus dikunjungi saat sore hari, dan harga makanan minumannya bersahabat",bagus dikunjungi sore harga makanan minumannya bersahabat,bagus kunjung sore harga makan minum sahabat,1,Positif,mtl_only,1.0,kampung blekok,Harga & Tiket,Positif
wisata mangrof. . pemandangan sunset indah banget. .,wisata mangrof pemandangan sunset indah banget,wisata mangrof pandang sunset indah banget,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
bagus lokasi hutan mangrove. . . tapi gelap belum ada penerangan sampai ujung dermaga kayu. .,bagus lokasi hutan mangrove gelap penerangan ujung dermaga kayu,bagus lokasi hutan mangrove gelap terang ujung dermaga kayu,0,Negatif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Negatif
"tempatnya mirip pantai duta di probolinggo. htm 5k kalau tidak naik biaya parkir juga 5k. dulu saya pas kesini tahun 2019. terdapat tempat duduk dan burung blekok serta beberapa warga yang berjualan disana. lebih bagus apabila datang kesini pas air surut. cocok untuk sport foto. malam hari pun juga buka ya. terdapat obor kalo pas malam harinya, jadi lebih indah pas malam harinya.",tempatnya pantai duta probolinggo htm kak biaya parkir kak pas kesini tahun duduk burung blekok warga berjualan disana bagus kesini pas air surut cocok sport foto malam buka obor kalo pas malam harinya indah pas malam harinya,tempat pantai duta probolinggo htm kak biaya parkir kak pas kesini tahun duduk burung blekok warga jual sana bagus kesini pas air surut cocok sport foto malam buka obor kalo pas malam hari indah pas malam hari,2,Netral,mtl_only,1.0,kampung blekok,Fasilitas,Netral
"tempat umum kok ada booking nya, saya hari ini ketempat ini , pertama sih lumayan bagus kampung bersih nah setelah masuk ada terasnya nah diterasnya itu ada yang jual es milo dll, nah distu belum ramai orang dan gak ada tulisan booking (emang tempat umum ada bookingnya? ) nah saya duduk dan mesan es milo sekeluarga nah kata yang jual es milo nya habis dan alasan lain lain nah setelah itu ada sekeluarga sekitar 20 an orang nah sekeluarga itu ada yang mesen milo nah tapi dijualin kenapa keluarga ku nggak? itu yang bikin aku kesel nah disitu juga orang nua lagi bau minum juga sepertinya habis minum , sekarang gini ini kan tempat umum emang ada yang namamya booking ? saya jauh jauh dari surabaya yang ada jauh jauh kesini pingin emosi aja , niat saya kesini habis foto foto dan setelah itu minum es dan lihat pemandangan , nyatanyaa saya cuma duduk sebentar dan diusir karena alasan tempat di booking jadi saya jauh jauh bayar lumayan banyak dan hasil cuma selfi dan cepet pulang karena gak nyaman sama pelayanan nya masa tempat umum ada booking booking ngannya",umum booking ketempat lumayan bagus kampung bersih terasnya diterasnya jual es milo dll distu ramai tulisan booking umum bookingnya duduk mesan es milo sekeluarga jual es milo habis alasan sekeluarga an sekeluarga mesen milo dijualin keluarga ku bikin kesel disitu nua bau minum habis minum umum namamya booking surabaya kesini pengin emosi niat kesini habis foto foto minum es pemandangan nyatanyaa duduk sebentar diusir alasan booking bayar lumayan hasil selfi cepat pulang nyaman pelayanan umum booking booking ngannya,umum booking tempat lumayan bagus kampung bersih teras teras jual es milo dll distu ramai tulis booking umum bookingnya duduk mesan es milo keluarga jual es milo habis alas keluarga an keluarga mesen milo dijualin keluarga ku bikin kesel situ nua bau minum habis minum umum namamya booking surabaya kesini pengin emosi niat kesini habis foto foto minum es pandang nyatanyaa duduk sebentar usir alas booking bayar lumayan hasil selfi cepat pulang nyaman layan umum booking booking ngannya,1,Positif,mtl_only,1.0,kampung blekok,Pelayanan,Positif
suasana hutan bakau yang teduh dan sejuk,suasana hutan bakau teduh sejuk,suasana hutan bakau teduh sejuk,1,Positif,mtl_only,1.0,kampung blekok,Pemandangan & Alam,Positif
"bagus banget tempatnya, tiketnya juga tidak terlalu mahal",bagus banget tempatnya tiketnya mahal,bagus banget tempat tiket mahal,0,Negatif,mtl_only,1.0,kampung blekok,Harga & Tiket,Negatif
meskipun jalan kakinya agak jauh. . tpi terbayar sudah setelah sampai,jalan kakinya terbayar,jalan kaki bayar,1,Positif,mtl_only,1.0,kampung blekok,Akses & Lokasi,Positif
